ticker,fiscalDateEnding,current_ratio,quick_ratio,cash_ratio,working_capital_ratio,gross_profit_margin,operating_profit_margin,net_profit_margin,ebitda_margin,roa,roe,debt_to_equity,debt_to_assets,equity_ratio,interest_coverage,asset_turnover,receivables_turnover,inventory_turnover,days_inventory_outstanding,days_sales_outstanding,operating_expense_ratio,sga_ratio,rd_intensity,quality_of_earnings,depreciation_to_ppe,cost_of_revenue_ratio,tax_rate,ebit_to_revenue,intangible_asset_ratio,goodwill_ratio,tangible_asset_ratio,long_term_debt_ratio,short_term_debt_ratio,debt_composition,log_assets,share_growth,totalAssets_was_missing,totalCurrentAssets_was_missing,cashAndCashEquivalentsAtCarryingValue_was_missing,cashAndShortTermInvestments_was_missing,inventory_was_missing,currentNetReceivables_was_missing,totalNonCurrentAssets_was_missing,propertyPlantEquipment_was_missing,intangibleAssets_was_missing,intangibleAssetsExcludingGoodwill_was_missing,goodwill_was_missing,shortTermInvestments_was_missing,otherCurrentAssets_was_missing,totalLiabilities_was_missing,totalCurrentLiabilities_was_missing,currentAccountsPayable_was_missing,shortTermDebt_was_missing,totalNonCurrentLiabilities_was_missing,capitalLeaseObligations_was_missing,longTermDebt_was_missing,shortLongTermDebtTotal_was_missing,otherCurrentLiabilities_was_missing,otherNonCurrentLiabilities_was_missing,totalShareholderEquity_was_missing,retainedEarnings_was_missing,commonStock_was_missing,commonStockSharesOutstanding_was_missing,grossProfit_was_missing,totalRevenue_was_missing,costOfRevenue_was_missing,costofGoodsAndServicesSold_was_missing,operatingIncome_was_missing,sellingGeneralAndAdministrative_was_missing,researchAndDevelopment_was_missing,operatingExpenses_was_missing,netInterestIncome_was_missing,interestIncome_was_missing,interestExpense_was_missing,depreciationAndAmortization_was_missing,incomeBeforeTax_was_missing,incomeTaxExpense_was_missing,netIncomeFromContinuingOperations_was_missing,ebit_was_missing,ebitda_was_missing,netIncome_was_missing,close_price,price_date
JD,2021-06-30,1.4503757795441743,1.0968453773250555,0.904493248429362,0.1862640941536672,0.1250157604412923,0.0011859732072498,0.003144208037825,0.0050433412135539,0.0108294326084165,0.0237878878801878,1.045982451792023,0.4761833639169904,0.4552498592124295,0.9186226191757236,3.444248115308429,63.50028271474274,20.6116981949602,17.708390475523593,5.7480059047872345,0.1238297872340425,0.010090622537431,0.0145508274231678,1.6040100250626566,0.0244680132030276,0.8749842395587076,0.5434574976122254,0.0008408944050433,0.0132394248141267,0.0258548795430704,0.9867605751858732,0.1684360957622742,0.0139122532415945,0.0292161681734428,25.02310676548369,0.0009413241292752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,72.41998291015625,2021-06-30
JD,2021-03-31,1.4027665117625658,1.0126436087342252,0.8558439169443627,0.1574544300871312,0.1433338583297239,0.0081702563294877,0.017817065007678,0.0215576642910579,0.057178716522652,0.1257689482138414,1.001133998744194,0.4551485714745241,0.4546330182028129,6.116646820856331,3.2092107481232994,78.37560798568458,18.02631113139595,20.248180414698886,4.65706116202209,0.1351636020002362,0.0108920344922628,0.0222959404654093,1.2099447513812154,0.0365142071988951,0.856666141670276,0.1164483260553129,0.0077617435130133,0.0152036311016903,0.0280191470015487,0.9847963688983096,0.1993769562948276,0.0240237573484401,0.0527822316801116,24.871313401387503,0.0056426332288401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76.52144622802734,2021-03-31
JD,2020-12-31,1.349303309817539,1.0106431015209336,0.8428041620520224,0.1439411625522853,0.1388248389953548,0.0026521280844127,0.1084369057464053,0.1080822601157665,0.0576039642765521,0.1297057887353424,1.069985882459834,0.4751941231813108,0.444112516782808,11.501742607097862,0.5312210255359642,16.28043798534001,3.2780854828214623,111.34547952234696,22.419544260951103,0.136172710910942,0.0088168424511849,0.0200752776663277,0.9967294748204256,0.004761505682751,0.8611751610046452,-0.0138507020069826,0.0151796256604526,0.0416488500257244,0.0258222216103172,0.9583511499742756,0.0296735098149675,0.02077493151507,0.043718830897964,26.768952894845576,-0.000964463840399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.23087310791016,2020-12-30
JD,2020-09-30,1.202622208256341,0.8522094975578405,0.7339653397508997,0.0934322240778179,0.1538047839701759,0.0251606491180893,0.0434083245809027,0.04921325016963,0.137601300125732,0.3420876623811686,1.3232289666429635,0.5322554602136502,0.4022398795908951,13.56393509781667,3.169928843240104,84.06523354610451,16.600859930816462,21.98681282301793,4.341866246048319,0.1286441348520866,0.0091630853337183,0.0235728934653783,1.133728395296811,0.0356996202826714,0.8461952160298241,0.0834201118482216,0.0231861747139433,0.0180085766270238,0.0291952895867953,0.9819914233729762,0.2399496042243123,0.0302010410959269,0.0567416275707233,24.729843788206946,-0.0042893613728453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.42369079589844,2020-09-30
JD,2020-06-30,1.1949895187708466,0.8646786560882825,0.7330402866725044,0.0951206213689377,0.1424268044368445,0.0250881531572966,0.081805894213784,0.0872093365059062,0.3300909506066465,0.8533496529831252,1.4410193147802757,0.5574121156498153,0.386817935007907,5.8871185498645975,4.035050943199973,105.52015455127732,21.475038589906735,16.996477024797986,3.4590548275081323,0.1173386512795479,0.0070783301474074,0.0179235377581883,1.0660519922684468,0.0049622002407843,0.8575731955631555,0.0462852855210294,0.0094935154305614,0.0125084304202776,0.0263047138872259,0.9874915695797224,0.2727447719277629,0.0466150525384336,0.0836276270817887,24.63182072714924,-0.0469782295398004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.60762405395508,2020-06-30
JD,2020-03-31,0.9934117795578582,0.5796609685046792,0.4397622271937924,-0.0035517089345068,0.1541361635070061,0.0158711787074563,0.0073431241427246,0.0108800979861121,0.0041336350262431,0.0131157568592736,1.943651428234251,0.6125720161452803,0.3151655730275585,1.8756567648479,0.5629259353239472,14.024944614474052,2.134733238652468,170.98155094563626,26.025058211161276,0.1382649847995498,0.0096562633414791,0.0269153132567253,1.481671530351536,0.0056005049601387,0.8458638364929939,0.2359335283280826,0.0026568719312866,0.0577605192323916,0.0255797560934214,0.9422394807676084,0.0659604176906394,0.0122956817218346,0.0200722223636781,26.2828842259974,-0.0200519918822692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.74989318847656,2020-03-31
KHC,2025-12-31,1.1536796536796536,0.7928913192071086,0.4186602870813397,0.0164942655222165,0.3260937991816179,0.1706011960969468,0.1024551463644948,0.2181303116147308,0.007959797520358,0.015625,0.9599894393241168,0.4890445797569266,0.5094270413029125,4.76890756302521,0.0776905582862592,2.818988464951198,1.3520682033470162,269.9567958897711,129.4790683034309,0.155492603084671,0.131728045325779,0.0,2.129032258064516,0.1226184660478749,0.6739062008183822,0.2775919732441471,0.1786276361347183,0.4588682659623896,0.2711833321106301,0.5411317340376104,0.2361162057075783,0.0,0.0,25.12737191676317,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.43000030517578,2025-12-30
KHC,2025-09-30,1.1269321900033848,0.7286471849260973,0.3536048741960961,0.0137707326029744,0.3190636523969857,0.1643418310084976,0.0986050986050986,0.2071508738175405,0.007528000489626,0.0148371531966224,0.9678166465621232,0.4910459636452659,0.507374992349593,4.3625,0.0763449415508905,2.765853658536585,1.203116147308782,303.3788556628208,131.96649029982365,0.154721821388488,0.1491101491101491,0.0,2.100813008130081,0.1196873473375671,0.6809363476030142,0.2403965303593556,0.1678691678691678,0.4595752494032682,0.2713385152090091,0.5404247505967318,0.2360854397453944,0.0233184405410367,0.0474872868680825,25.1262586374292,-0.0008424599831508,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.63312530517578,2025-09-30
KHC,2025-06-30,1.0715445269016697,0.6579313543599258,0.2973098330241187,0.0075630355107194,0.3436712846347607,-1.255352644836272,-1.2317380352644836,-1.2100125944584383,-0.0959046836886039,-0.1891774263745829,0.9693166980995211,0.4914011840992388,0.5069562765840085,-33.02916666666667,0.0778612667165148,2.7098976109215016,1.1687692738996356,312.29431518349725,134.69143576826198,1.599023929471033,0.1402707808564231,0.0,0.982361963190184,0.1177332681973619,0.6563287153652393,0.0421207297661319,-1.2479534005037782,0.4631225407876834,0.272440886971231,0.5368774592123166,0.236660496929432,0.0233387676052021,0.0474943251265933,25.124862228667045,0.0033726812816188,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.04874038696289,2025-06-30
KHC,2025-03-31,1.307256392536282,0.8109191430545957,0.3852107809260539,0.0246250304628132,0.3440573428904817,0.1993665610935155,0.1186864477412902,0.2463743957326221,0.0078870992755389,0.0143954710877476,0.8222604124545086,0.4505062365686687,0.5478875423710038,5.445414847161572,0.0664532423510645,2.657953035002216,1.0957950431634642,333.09148665819566,137.32372062010336,0.1446907817969661,0.1395232538756459,0.0,2.0758426966292136,0.112848070346849,0.6559426571095183,0.2986247544204322,0.2078679779963327,0.4447238407514899,0.3185080975696214,0.55527615924851,0.2317943150851851,0.0075104681303586,0.0166711746047357,25.226115326784665,0.0033613445378151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.08401107788086,2025-03-31
KHC,2024-12-31,1.0554253412381085,0.5899627740245416,0.183923893561285,0.0045533317475959,0.3413929440389294,-0.0060827250608272,0.3240571776155718,0.0339111922141119,0.0241371889406141,0.0433262173426857,0.7921520788858392,0.4413107252483378,0.5571035373271263,-0.0484581497797356,0.0744843521696285,3.0628784350256173,1.2828791469194314,284.5162779958439,119.16894768856449,0.3474756690997567,0.132147201946472,0.0,0.1046457062412013,0.1143136297020029,0.6586070559610706,9.957983193277313,-0.0016727493917274,0.4541891784747471,0.3247703512408395,0.5458108215252528,0.2176424615175507,0.0074076591117605,0.0167855859555464,25.203858708349543,0.0108877721943048,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28.646047592163086,2024-12-30
KHC,2024-09-30,1.061335403726708,0.5603002070393375,1.4758022774327122,0.0053519409254115,0.3424721917593608,-0.0158232805890647,-0.0454331818893937,0.0300798997336675,-0.0032743942370661,-0.0060006621420294,0.8296846548584671,0.4527358128401418,0.5456721540997674,-0.2304347826086956,0.0720705462592868,2.930670339761249,1.083935950413223,336.7357636406957,124.54488485038382,0.3582954723484255,0.1283095723014256,0.0,-0.6620689655172414,0.1196873473375671,0.6575278082406392,-0.0247349823321554,-0.0083033056556478,0.4719869927511686,0.3268297089176433,0.5280130072488314,0.2188537361967346,0.0079940383442856,0.0176571813352619,25.207013873729327,0.0024855012427507,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32.7128791809082,2024-09-30
KHC,2024-06-30,1.005877638258082,0.5285866951643067,0.1202244189153085,0.0004955122357737,0.3542310067943174,0.0806053119209388,0.015750463248919,0.1260037059913527,0.0011486874556572,0.0020861028735044,0.8132937928213518,0.4478304447222316,0.5506379720035587,2.519650655021834,0.0729303917925155,2.998148148148148,1.170445004198153,311.84720229555234,121.74181593576282,0.2736256948733786,0.1365040148239654,0.0,8.0,0.1167562286272594,0.6457689932056825,0.7126436781609196,0.0890982087708462,0.4768967420070498,0.3322296924445646,0.5231032579929502,0.2169555277768393,0.0075340383121051,0.0168234169893879,25.209618702590067,0.0049586776859504,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.3480224609375,2024-07-01
KHC,2024-03-31,1.0874389116365075,0.6148461233654735,1.5753533218861444,0.0073303878904649,0.3498674153798159,0.203088441740758,0.1249415067852129,0.2316331305568554,0.0088695478855927,0.0161746294576147,0.820261701869876,0.4498001306625032,0.5483617358181355,5.553097345132743,0.0709896023652127,2.8930505415162453,1.164896590273896,313.3325335892514,126.16440492902824,0.1467789736390578,0.1416315707377944,0.0,1.853932584269663,0.1123595505617977,0.6501325846201841,0.2186588921282798,0.1957572921541101,0.4683475622584681,0.3365113111650001,0.5316524377415318,0.2206092416038268,0.0068874641508598,0.0153122769011102,25.226502960176933,0.0057565789473683,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.74416732788086,2024-04-01
KHC,2023-12-31,0.986562150055991,0.5368918750777654,0.174194351126042,-0.0011954969614452,0.3377551020408163,0.1895043731778425,0.1103498542274052,0.2084548104956268,0.0083795481464262,0.0152849008601542,0.8201146872349877,0.4496064822501909,0.5482239121531122,5.148471615720524,0.075936195884391,3.248106060606061,1.2570558937465413,290.3609949372661,112.3731778425656,0.1482507288629737,0.0135568513119533,0.0214285714285714,1.8890356671070008,0.1226184660478749,0.6622448979591836,0.2031578947368421,0.171865889212828,0.4698745835132114,0.3371633513764819,0.5301254164867887,0.2146802599098949,0.0070622876055745,0.0157077085949233,25.226835097817823,0.0073589533932951,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.29031753540039,2023-12-29
KHC,2023-09-30,1.004356740133265,0.5201178882624296,0.1348026652998462,0.0003792272686713,0.3401826484018265,0.0993911719939117,0.0398782343987823,0.1464231354642313,0.0029222807174087,0.0053169900154233,0.8157723841220879,0.4483581690015169,0.5496118497367717,3.017543859649123,0.0732800927991434,3.124108416547789,1.1471288700714477,318.1856978085352,116.83333333333331,0.2407914764079147,0.1362252663622526,0.0,3.67175572519084,0.1338544211040547,0.6598173515981736,0.4478260869565217,0.1047184170471841,0.4719594896047113,0.3380699562773266,0.5280405103952887,0.2149326313910948,0.0067814758632997,0.0151251306035126,25.21924596169614,0.0024350649350648,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.938262939453125,2023-09-29
KHC,2023-06-30,0.9533691115086464,0.497793679189028,0.1129397734048896,-0.0042987818285764,0.3364082725784853,0.2047314387739919,0.148787382829936,0.2404404106531766,0.0109943269273055,0.0200746778014212,0.8218974585457903,0.4501297330577422,0.5476714015567967,6.140350877192983,0.0738928712784203,3.0044702726866337,1.1675392670157068,312.62331838565024,121.48564201755693,0.1316768338044933,0.1275107870852551,0.0,1.616,0.1055202735710796,0.6635917274215146,0.1484641638225255,0.2083023359619104,0.4696116803729275,0.3403074013808874,0.5303883196270724,0.2129271296011258,0.0069264259642024,0.0153876215133603,25.233641710047955,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31.218252182006836,2023-06-30
KHC,2023-03-31,0.917578735760554,0.4690641054277418,0.0922492740674558,-0.008114973115028,0.3256279858221605,0.1915549391277546,0.1288334103868084,0.2308522114347357,0.0091925711709532,0.01700811751063,0.8461335015156756,0.4573194198563935,0.5404814004376368,5.629955947136564,0.071352385560186,2.838582677165354,1.089641434262948,334.9725776965265,128.58529819694868,0.1340730466944059,0.1302203729388195,0.0,1.791866028708134,0.0324675324675324,0.6743720141778394,0.203615604186489,0.1969486823855755,0.4691400107759805,0.3396413137899563,0.5308599892240194,0.211813993380469,0.0092585465621323,0.0202452512623226,25.233498773582973,-0.0008097165991902,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.65269088745117,2023-03-31
KHC,2022-12-31,0.8747230837394772,0.4703145768719539,0.1151971643774922,-0.0124954426435981,0.3202818046335185,0.1661021541796504,0.1201734182360113,0.1721988890394255,0.0097996972810535,0.018221783968117,0.8554788610871441,0.4600775579198568,0.5378011998276491,5.84331797235023,0.0815462972169743,3.4816037735849057,1.374144070117776,265.6198923659557,104.8367429887549,0.8338978458203495,0.154179650453868,0.0172063406042541,1.4329199549041711,0.0334773218142548,0.6797181953664815,0.1560418648905804,0.1717924400487739,0.4711919834719874,0.3406471998497453,0.5288080165280126,0.2124888137615591,0.0092472904444665,0.0200994164685541,25.22875932374497,-0.0008103727714748,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.05820083618164,2022-12-30
KHC,2022-09-30,0.9049044439327654,0.4979276997467188,0.1147824084734054,-0.0091785936527691,0.2833205226748654,0.1154496541122213,0.0668716372021522,0.1535741737125288,0.0048337630011556,0.0090346431835174,0.8650203539087813,0.4628078051382345,0.5350253355853853,3.3771929824561404,0.0722842030402702,3.165450121654501,1.3188118811881189,276.7642642642642,115.3074558032283,0.8845503458877786,0.1226748654880861,0.0,2.296551724137931,0.0356864578463456,0.7166794773251345,0.2018348623853211,0.11837048424289,0.4706418348297626,0.3397413103386967,0.5293581651702374,0.214419059471953,0.0086007645124011,0.0185838795649355,25.222986614436937,0.0016220600162206,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28.425125122070312,2022-09-30
KHC,2022-06-30,0.8924224147384582,0.5159556968965895,0.166465621230398,-0.0107007286530825,0.3027158986878242,0.0826975892584681,0.0404333231614281,0.1325907842538907,0.0028906147737684,0.0054307730141814,0.8745388966308714,0.465487150399232,0.5322658056634234,2.7051282051282053,0.0714909027444478,3.0554778554778554,1.3311972036120012,274.18927789934355,119.457583155325,0.9173024107415318,0.1238938053097345,0.0,3.279245283018868,0.0359317904993909,0.6972841013121758,0.3358395989974937,0.0965822398535245,0.4686068327588463,0.3400671931585147,0.5313931672411536,0.2151490030106025,0.0130241284523757,0.0279795660120916,25.24152645894357,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32.17359161376953,2022-06-30
KHC,2022-03-31,1.023278905560459,0.6820388349514563,0.3285525154457193,0.0022479331799198,0.3194375516956162,0.184449958643507,0.1291976840363937,0.236228287841191,0.0083205488792295,0.0157320119249053,0.8867133994037547,0.4689763913747549,0.5288928662746101,4.991735537190083,0.0644016875479417,2.9245283018867925,1.330100226317491,274.41541079241614,124.80645161290325,0.815550041356493,0.1368072787427626,0.0,1.8284250960307296,0.0333232353832172,0.6805624483043838,0.1956745623069001,0.1998345740281224,0.4649279809085485,0.3349526975198159,0.5350720190914514,0.2234083354640756,0.0083098951674763,0.0177192185370286,25.265112763067734,-0.0008097165991902,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32.894771575927734,2022-03-31
KHC,2021-12-31,0.9922771403353928,0.6911959399823477,0.3800750220653133,-0.0007495128166691,0.3222536890743777,-0.0029810702042033,-0.0380086451035921,0.0469518557162021,-0.0027303681178662,-0.0051726236358472,0.8913546188486349,0.4705013170010921,0.5278497548022357,0.1357615894039735,0.0718354498147632,3.4282064384261624,1.666178087211433,219.06421816582363,106.46966761067225,1.0029810702042032,0.3763601132806677,0.0208674914294231,-1.2352941176470589,0.0342344989714957,0.6777463109256223,0.5096153846153846,0.0122223878372335,0.4662183866201255,0.3350964730068312,0.5337816133798745,0.2255069918838469,0.0080733237681221,0.0171589822948432,25.26009294028905,-0.0072933549432738,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.467836380004883,2021-12-30
KHC,2021-09-30,1.130337078651685,0.7945594322885866,0.2688350088704908,0.0116125904928501,0.3206831119544592,0.1827956989247312,0.116382036685642,0.2401960784313725,0.0077557773164588,0.0146938449559783,0.8915929645231488,0.4706049717061656,0.5278249048968882,3.110843373493976,0.0666406735723995,3.229826353421859,1.5132088763649172,241.2092644320298,113.00917141049968,0.137887413029728,0.137887413029728,0.0,2.063858695652174,0.0346083788706739,0.6793168880455408,0.1626848691695108,0.2041429475015812,0.4721224063985162,0.3307375364869279,0.5278775936014837,0.2417041634614371,0.0109065618512703,0.0231756196959179,25.276057929839222,0.0089795918367348,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30.086633682250977,2021-09-30
KHC,2021-06-30,1.1524445794108715,0.8669905860917096,0.398927016904545,0.0155196933160205,0.346334089191232,0.1866969009826152,-0.0037792894935752,0.2241874527588813,-0.0002576310311424,-0.0005000300018001,0.9379762785767146,0.4832745934582328,0.515231146561141,2.0489396411092984,0.0681691708402893,3.2943227091633465,1.5333333333333334,238.0434782608696,110.79667422524564,0.8133030990173847,0.1425547996976568,0.0,-59.32,0.0343367115413704,0.6536659108087679,1.0387596899224807,0.1898715041572184,0.4631278468228941,0.3243780786908221,0.5368721531771059,0.2426369051299491,0.016591438405573,0.0343312862504264,25.298368491312107,-0.0097087378640776,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32.95343780517578,2021-06-30
KHC,2021-03-31,1.735270805812417,1.3817701453104358,0.3117569352708058,0.0564136868564015,0.3442289646543635,0.1703159211761025,0.088833281201126,0.2089458867688458,0.0057569123489824,0.0112949411390391,0.9591353802099905,0.4888611854374443,0.5096894510662451,2.68433734939759,0.0648058055623125,3.0755170755170758,1.5668908819133034,232.94538516575244,118.6792305286206,0.8296840788238974,0.1379418204566781,0.0,2.352112676056338,0.0337437300501596,0.6557710353456365,0.1931818181818181,0.1742258367219268,0.4563062515203113,0.31872820887051,0.5436937484796887,0.2744060650287845,0.0013378739965945,0.002736715526714,25.3149859752101,0.0065359477124182,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32.030487060546875,2021-03-31
KHC,2020-12-31,1.342513335814415,0.9985113509490138,0.423892817268329,0.0276570169287789,0.3635970600951145,0.2233751260988615,0.1487246000864678,0.2681942643032137,0.0103375738755885,0.0205975690078438,0.989701215496078,0.4967144145046579,0.5018832014424521,4.920731707317073,0.0695081638785936,3.363548230731944,1.5924990984493328,229.19950181159425,108.51635682374982,0.140221933996253,0.125810635538262,0.0171494451650093,1.803294573643411,0.0359220477021524,0.6364029399048854,0.1959564541213063,0.2325983571119758,0.467464689972954,0.3314534709005309,0.532535310027046,0.2811780026044275,0.0023640188320144,0.0047593119164297,25.326734576294744,-0.0016233766233766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.481353759765625,2020-12-30
KHC,2020-09-30,1.3081622043150507,0.9623082921757212,0.3535222251104757,0.0241637960905811,0.3639186461729545,0.1780779382083527,0.0926874708896134,0.2254308337214718,0.0060842624487882,0.0121297086431793,0.9911617700841155,0.4971667923605307,0.501600048918693,3.8853503184713376,0.0656427712439616,3.2546740778170795,1.5396467493423525,237.0673663656334,112.14640583760286,0.1858407079646017,0.127464679397609,0.0,2.4321608040201004,0.0353766392192741,0.6360813538270454,0.3399558498896247,0.1894115820524763,0.4730641446362691,0.3348994109374044,0.5269358553637309,0.2841564582866228,0.0054523959968202,0.010966935202837,25.309477439333204,-0.0008130081300813,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23.459331512451172,2020-09-30
KHC,2020-06-30,1.090186335403727,0.7404968944099379,0.3493167701863354,0.0073851036559314,0.3688327316486161,-0.2014139590854392,-0.2483453670276775,-0.1525270758122743,-0.0167944988098386,-0.0336663947797716,1.0020595432300163,0.4998779321709763,0.4988505279433605,-2.8529411764705883,0.067625577279108,3.2508557457212715,1.4905861456483127,244.8701143946616,112.27812876052948,0.5702466907340553,0.1271058965102286,0.0,0.6141732283464567,0.0364468053711081,0.6311672683513839,0.0299471520845566,-0.1896811070998796,0.4801538054645698,0.3388399487315118,0.5198461945354302,0.2858116493398165,0.0077614794620877,0.015526749557396,25.31135089987669,-0.0048820179007322,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.695934295654297,2020-06-30
KHC,2020-03-31,1.4756743130829342,1.1188555583564406,0.6809931938492564,0.0362630076965207,0.3017703426993666,0.1250609062855286,0.0613935358128958,0.1776839369822965,0.0036320659537055,0.0074104569781803,1.0380325040679097,0.508767884081366,0.4901271223083797,2.7451612903225806,0.0591603970290084,2.6527358897027145,1.5185446838572942,240.36171202605257,137.59379567971413,0.1767094364138379,0.1279844079909046,0.0,2.894179894179894,0.035667107001321,0.6982296573006335,0.2957486136783734,0.1382166639597206,0.4637033620631672,0.3368981388064147,0.5362966379368328,0.3029700306515618,0.0119915828312818,0.0235698502332433,25.36835841293192,0.0008176614881438,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.911928176879883,2020-03-31
NVDA,2025-10-31,4.467574304889741,3.708839884947268,2.3243720038350912,0.561080497430933,0.7341157071185489,0.6316878925025436,0.5597656387046978,0.6797179244290075,0.1980167299625189,0.2683835588786933,0.3553579989402592,0.2621875542979124,0.7378124457020875,622.9016393442623,0.3537493484250503,1.7072264981581864,0.7661241407197735,476.42409447779903,213.79705645019823,0.1024278146160053,0.0198926428796968,0.0825351717363084,1.214290191162645,0.3668783585735222,0.2658842928814511,0.1588464782792071,0.6665438725748167,0.0058083252662149,0.0388524834313798,0.9941916747337852,0.0463424926154839,0.0083153374537692,0.0317152256751319,25.80558903433345,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.47872924804688,2025-10-31
